PartnerId,Purchase Frequency,DocumentDate,Sales,Date,RecencyScore,SalesScore,FrequencyScore,Total
12144.0,1.0,2022-11-24,52.0,1,90.02770083102493,0.5669045059134005,0.0,30.198201778979442
11775.0,1.0,2022-11-24,47.0,1,90.02770083102493,0.5628319160720685,0.0,30.196844249032335
12148.0,1.0,2022-11-24,47.0,1,90.02770083102493,0.5628319160720685,0.0,30.196844249032335
12157.0,1.0,2022-11-24,16.0,1,90.02770083102493,0.5375818590558108,0.0,30.188427563360246
10982.0,1.0,2022-11-24,7.0,1,90.02770083102493,0.5302511973414133,0.0,30.18598400945545
8857.0,1.0,2022-11-24,0.0,1,90.02770083102493,0.5245495715635486,0.0,30.184083467529494
6950.0,1.0,2022-11-24,0.0,1,90.02770083102493,0.5245495715635486,0.0,30.184083467529494
10892.0,1.0,2022-11-24,0.0,1,90.02770083102493,0.5245495715635486,0.0,30.184083467529494
9038.0,1.0,2022-11-24,0.0,1,90.02770083102493,0.5245495715635486,0.0,30.184083467529494
8342.0,1.0,2022-11-24,0.0,1,90.02770083102493,0.5245495715635486,0.0,30.184083467529494
10709.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
6995.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12445.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12284.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12273.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12270.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
10588.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7158.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12371.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12414.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12417.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12430.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12433.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12440.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12441.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12457.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
9165.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
8981.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
8269.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
8165.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7884.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7674.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7673.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7652.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7634.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7494.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
7341.0,1.0,2022-11-23,0.0,1,89.75069252077562,0.5245495715635486,0.0,30.091747364113058
12328.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
12348.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
12347.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
12344.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
10217.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
12317.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
12310.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
10376.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
10211.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
9887.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
9797.0,1.0,2022-11-22,0.0,1,89.47368421052632,0.5245495715635486,0.0,29.999411260696622
9679.0,1.0,2022-11-22,-6.0,1,89.47368421052632,0.5196624637539504,0.0,29.997782224760087
9610.0,1.0,2022-11-22,-84.0,1,89.47368421052632,0.45613006222917274,0.0,29.976604757585164
9520.0,1.0,2022-11-22,-349.0,1,89.47368421052632,0.24028280063858207,0.0,29.904655670388298
9513.0,1.0,2022-11-22,-353.0,1,89.47368421052632,0.23702472876551656,0.0,29.90356964643061
9475.0,1.0,2022-11-22,-398.0,1,89.47368421052632,0.20037142019352946,0.0,29.891351876906615
9179.0,1.0,2022-11-22,-493.0,1,89.47368421052632,0.12299221320822337,0.0,29.865558807911512
12812.0,1.0,2022-11-22,-644.0,1,89.47368421052632,0.0,0.0,29.82456140350877
,,2022-11-18,,1,88.36565096952909,,,
,,2022-11-14,,1,87.25761772853186,,,
,,2022-11-14,,1,87.25761772853186,,,
,,2022-11-14,,1,87.25761772853186,,,
,,2022-11-10,,1,86.14958448753463,,,
,,2022-11-16,,1,87.81163434903047,,,
,,2022-11-11,,1,86.42659279778393,,,
,,2022-11-11,,1,86.42659279778393,,,
,,2022-11-11,,1,86.42659279778393,,,
,,2022-11-09,,1,85.87257617728532,,,
,,2022-11-08,,1,85.59556786703601,,,
,,2022-11-09,,1,85.87257617728532,,,
,,2022-11-04,,1,84.48753462603878,,,
,,2022-11-04,,1,84.48753462603878,,,
,,2022-11-04,,1,84.48753462603878,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-11-09,,1,85.87257617728532,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-11-07,,1,85.3185595567867,,,
,,2022-11-02,,1,83.93351800554017,,,
,,2022-11-02,,1,83.93351800554017,,,
,,2022-11-02,,1,83.93351800554017,,,
,,2022-10-31,,1,83.37950138504155,,,
,,2022-10-25,,1,81.7174515235457,,,
,,2022-10-25,,1,81.7174515235457,,,
,,2022-10-25,,1,81.7174515235457,,,
,,2022-11-16,,1,87.81163434903047,,,
,,2022-11-03,,1,84.21052631578947,,,
,,2022-11-04,,1,84.48753462603878,,,
,,2022-11-17,,1,88.08864265927978,,,
,,2022-10-21,,1,80.60941828254848,,,
,,2022-10-21,,1,80.60941828254848,,,
,,2022-10-21,,1,80.60941828254848,,,
,,2022-10-18,,1,79.77839335180056,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-10-12,,1,78.1163434903047,,,
,,2022-10-12,,1,78.1163434903047,,,
,,2022-11-08,,1,85.59556786703601,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-10-18,,1,79.77839335180056,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-11-09,,1,85.87257617728532,,,
,,2022-10-07,,1,76.73130193905817,,,
,,2022-10-04,,1,75.90027700831024,,,
,,2022-09-29,,1,74.51523545706371,,,
,,2022-09-29,,1,74.51523545706371,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-10-31,,1,83.37950138504155,,,
,,2022-10-12,,1,78.1163434903047,,,
,,2022-10-03,,1,75.62326869806094,,,
,,2022-09-27,,1,73.9612188365651,,,
,,2022-09-26,,1,73.68421052631578,,,
,,2022-11-04,,1,84.48753462603878,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-09-29,,1,74.51523545706371,,,
,,2022-09-27,,1,73.9612188365651,,,
,,2022-10-26,,1,81.99445983379502,,,
,,2022-09-19,,1,71.74515235457064,,,
,,2022-09-19,,1,71.74515235457064,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-11-21,,1,89.19667590027701,,,
,,2022-09-09,,1,68.97506925207756,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-10-27,,1,82.27146814404432,,,
,,2022-10-27,,1,82.27146814404432,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-08-26,,1,65.09695290858726,,,
,,2022-08-25,,1,64.81994459833795,,,
,,2022-11-07,,1,85.3185595567867,,,
,,2022-08-24,,1,64.54293628808865,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-11-08,,1,85.59556786703601,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-10-03,,1,75.62326869806094,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-08-11,,1,60.94182825484764,,,
,,2022-10-13,,1,78.39335180055402,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-08-09,,1,60.387811634349035,,,
,,2022-08-05,,1,59.2797783933518,,,
,,2022-08-02,,1,58.448753462603875,,,
,,2022-08-02,,1,58.448753462603875,,,
,,2022-10-25,,1,81.7174515235457,,,
,,2022-09-13,,1,70.08310249307479,,,
,,2022-07-27,,1,56.78670360110804,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-07-28,,1,57.06371191135734,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-08-10,,1,60.664819944598335,,,
,,2022-11-02,,1,83.93351800554017,,,
,,2022-10-05,,1,76.17728531855957,,,
,,2022-08-02,,1,58.448753462603875,,,
,,2022-11-08,,1,85.59556786703601,,,
,,2022-11-22,,1,89.47368421052632,,,
,,2022-09-08,,1,68.69806094182826,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-10-24,,1,81.4404432132964,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-07-26,,1,56.50969529085873,,,
,,2022-07-27,,1,56.78670360110804,,,
,,2022-09-05,,1,67.86703601108033,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-07-26,,1,56.50969529085873,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-08-08,,1,60.11080332409973,,,
,,2022-10-13,,1,78.39335180055402,,,
,,2022-11-18,,1,88.36565096952909,,,
,,2022-09-02,,1,67.03601108033241,,,
,,2022-07-21,,1,55.124653739612185,,,
,,2022-09-02,,1,67.03601108033241,,,
,,2022-07-21,,1,55.124653739612185,,,
,,2022-11-02,,1,83.93351800554017,,,
,,2022-08-12,,1,61.21883656509696,,,
,,2022-07-21,,1,55.124653739612185,,,
,,2022-10-06,,1,76.45429362880887,,,
,,2022-09-20,,1,72.02216066481995,,,
,,2022-09-05,,1,67.86703601108033,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-22,,1,55.4016620498615,,,
,,2022-09-01,,1,66.7590027700831,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-07-18,,1,54.29362880886427,,,
,,2022-07-20,,1,54.84764542936288,,,
,,2022-08-29,,1,65.92797783933518,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-07-20,,1,54.84764542936288,,,
,,2022-08-29,,1,65.92797783933518,,,
,,2022-10-31,,1,83.37950138504155,,,
,,2022-10-24,,1,81.4404432132964,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-18,,1,54.29362880886427,,,
,,2022-10-07,,1,76.73130193905817,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-09-29,,1,74.51523545706371,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-07-08,,1,51.52354570637119,,,
,,2022-08-22,,1,63.988919667590025,,,
,,2022-07-08,,1,51.52354570637119,,,
,,2022-07-06,,1,50.96952908587258,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-26,,1,81.99445983379502,,,
,,2022-07-05,,1,50.69252077562327,,,
,,2022-08-03,,1,58.72576177285319,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-07-05,,1,50.69252077562327,,,
,,2022-11-16,,1,87.81163434903047,,,
,,2022-07-27,,1,56.78670360110804,,,
,,2022-09-19,,1,71.74515235457064,,,
,,2022-06-28,,1,48.75346260387812,,,
,,2022-07-20,,1,54.84764542936288,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-10-06,,1,76.45429362880887,,,
,,2022-06-28,,1,48.75346260387812,,,
,,2022-08-19,,1,63.1578947368421,,,
,,2022-07-08,,1,51.52354570637119,,,
,,2022-11-08,,1,85.59556786703601,,,
,,2022-09-19,,1,71.74515235457064,,,
,,2022-07-08,,1,51.52354570637119,,,
,,2022-10-26,,1,81.99445983379502,,,
,,2022-08-11,,1,60.94182825484764,,,
,,2022-09-28,,1,74.23822714681441,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-12,,1,78.1163434903047,,,
,,2022-06-28,,1,48.75346260387812,,,
,,2022-07-08,,1,51.52354570637119,,,
,,2022-10-06,,1,76.45429362880887,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-18,,1,79.77839335180056,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-11-16,,1,87.81163434903047,,,
,,2022-09-26,,1,73.68421052631578,,,
,,2022-06-29,,1,49.03047091412742,,,
,,2022-08-29,,1,65.92797783933518,,,
,,2022-09-23,,1,72.85318559556787,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-07-26,,1,56.50969529085873,,,
,,2022-06-29,,1,49.03047091412742,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-06-20,,1,46.53739612188366,,,
,,2022-06-17,,1,45.70637119113574,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-08-19,,1,63.1578947368421,,,
,,2022-07-29,,1,57.340720221606645,,,
,,2022-10-31,,1,83.37950138504155,,,
,,2022-06-16,,1,45.42936288088642,,,
,,2022-06-15,,1,45.15235457063712,,,
,,2022-06-27,,1,48.476454293628805,,,
,,2022-06-27,,1,48.476454293628805,,,
,,2022-06-29,,1,49.03047091412742,,,
,,2022-09-28,,1,74.23822714681441,,,
,,2022-09-28,,1,74.23822714681441,,,
,,2022-09-28,,1,74.23822714681441,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-06-21,,1,46.81440443213297,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-09-06,,1,68.14404432132964,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-06-15,,1,45.15235457063712,,,
,,2022-07-20,,1,54.84764542936288,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-06-30,,1,49.307479224376735,,,
,,2022-08-11,,1,60.94182825484764,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-06-16,,1,45.42936288088642,,,
,,2022-07-07,,1,51.24653739612188,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-06-09,,1,43.49030470914128,,,
,,2022-08-25,,1,64.81994459833795,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-10-27,,1,82.27146814404432,,,
,,2022-09-13,,1,70.08310249307479,,,
,,2022-07-22,,1,55.4016620498615,,,
,,2022-08-24,,1,64.54293628808865,,,
,,2022-08-19,,1,63.1578947368421,,,
,,2022-08-12,,1,61.21883656509696,,,
,,2022-10-28,,1,82.54847645429363,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-09-01,,1,66.7590027700831,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-09-08,,1,68.69806094182826,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-11-10,,1,86.14958448753463,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-09-26,,1,73.68421052631578,,,
,,2022-09-30,,1,74.79224376731301,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-04,,1,50.41551246537396,,,
,,2022-11-07,,1,85.3185595567867,,,
,,2022-08-09,,1,60.387811634349035,,,
,,2022-08-09,,1,60.387811634349035,,,
,,2022-06-07,,1,42.93628808864266,,,
,,2022-06-21,,1,46.81440443213297,,,
,,2022-06-07,,1,42.93628808864266,,,
,,2022-09-08,,1,68.69806094182826,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-07-11,,1,52.35457063711911,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-06-06,,1,42.65927977839335,,,
,,2022-09-29,,1,74.51523545706371,,,
,,2022-06-07,,1,42.93628808864266,,,
,,2022-06-02,,1,41.55124653739612,,,
,,2022-07-07,,1,51.24653739612188,,,
,,2022-07-14,,1,53.18559556786704,,,
,,2022-06-02,,1,41.55124653739612,,,
,,2022-07-14,,1,53.18559556786704,,,
,,2022-09-22,,1,72.57617728531855,,,
,,2022-08-25,,1,64.81994459833795,,,
,,2022-07-15,,1,53.46260387811634,,,
,,2022-06-02,,1,41.55124653739612,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-06-03,,1,41.82825484764543,,,
,,2022-09-19,,1,71.74515235457064,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-06-27,,1,48.476454293628805,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-07-19,,1,54.57063711911358,,,
,,2022-07-05,,1,50.69252077562327,,,
,,2022-08-03,,1,58.72576177285319,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-09-01,,1,66.7590027700831,,,
,,2022-10-10,,1,77.5623268698061,,,
,,2022-08-29,,1,65.92797783933518,,,
,,2022-09-30,,1,74.79224376731301,,,
,,2022-08-24,,1,64.54293628808865,,,
,,2022-08-24,,1,64.54293628808865,,,
,,2022-10-03,,1,75.62326869806094,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-10-13,,1,78.39335180055402,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-08-04,,1,59.0027700831025,,,
,,2022-11-09,,1,85.87257617728532,,,
,,2022-08-03,,1,58.72576177285319,,,
,,2022-06-06,,1,42.65927977839335,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-09-13,,1,70.08310249307479,,,
,,2022-07-14,,1,53.18559556786704,,,
,,2022-05-30,,1,40.7202216066482,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-05-30,,1,40.7202216066482,,,
,,2022-05-30,,1,40.7202216066482,,,
,,2022-05-30,,1,40.7202216066482,,,
,,2022-08-02,,1,58.448753462603875,,,
,,2022-06-02,,1,41.55124653739612,,,
,,2022-10-10,,1,77.5623268698061,,,
,,2022-05-30,,1,40.7202216066482,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-05-23,,1,38.78116343490305,,,
,,2022-05-23,,1,38.78116343490305,,,
,,2022-08-05,,1,59.2797783933518,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-06-20,,1,46.53739612188366,,,
,,2022-05-24,,1,39.05817174515235,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-05-20,,1,37.95013850415512,,,
,,2022-05-16,,1,36.84210526315789,,,
,,2022-05-20,,1,37.95013850415512,,,
,,2022-08-02,,1,58.448753462603875,,,
,,2022-05-16,,1,36.84210526315789,,,
,,2022-09-28,,1,74.23822714681441,,,
,,2022-05-16,,1,36.84210526315789,,,
,,2022-05-16,,1,36.84210526315789,,,
,,2022-11-21,,1,89.19667590027701,,,
,,2022-11-03,,1,84.21052631578947,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-05-17,,1,37.119113573407205,,,
,,2022-08-16,,1,62.32686980609419,,,
,,2022-08-12,,1,61.21883656509696,,,
,,2022-09-15,,1,70.6371191135734,,,
,,2022-09-30,,1,74.79224376731301,,,
,,2022-06-21,,1,46.81440443213297,,,
,,2022-05-19,,1,37.67313019390582,,,
,,2022-09-22,,1,72.57617728531855,,,
,,2022-05-12,,1,35.73407202216066,,,
,,2022-05-11,,1,35.45706371191136,,,
,,2022-06-22,,1,47.091412742382275,,,
,,2022-05-11,,1,35.45706371191136,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-06-07,,1,42.93628808864266,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-05-11,,1,35.45706371191136,,,
,,2022-05-11,,1,35.45706371191136,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-05-23,,1,38.78116343490305,,,
,,2022-06-10,,1,43.76731301939058,,,
,,2022-06-30,,1,49.307479224376735,,,
,,2022-05-11,,1,35.45706371191136,,,
,,2022-05-16,,1,36.84210526315789,,,
,,2022-06-17,,1,45.70637119113574,,,
,,2022-10-06,,1,76.45429362880887,,,
,,2022-08-05,,1,59.2797783933518,,,
,,2022-10-07,,1,76.73130193905817,,,
,,2022-05-13,,1,36.011080332409975,,,
,,2022-05-13,,1,36.011080332409975,,,
,,2022-10-11,,1,77.8393351800554,,,
,,2022-10-14,,1,78.67036011080333,,,
,,2022-10-04,,1,75.90027700831024,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-07-06,,1,50.96952908587258,,,
,,2022-09-16,,1,70.91412742382272,,,
,,2022-09-07,,1,68.42105263157895,,,
,,2022-05-27,,1,39.88919667590028,,,
,,2022-05-23,,1,38.78116343490305,,,
,,2022-05-23,,1,38.78116343490305,,,
,,2022-05-09,,1,34.903047091412745,,,
,,2022-05-09,,1,34.903047091412745,,,
,,2022-07-28,,1,57.06371191135734,,,
,,2022-07-04,,1,50.41551246537396,,,
,,2022-08-22,,1,63.988919667590025,,,
,,2022-07-28,,1,57.06371191135734,,,
,,2022-05-05,,1,33.795013850415515,,,
,,2022-05-05,,1,33.795013850415515,,,
,,2022-05-04,,1,33.51800554016621,,,
,,2022-05-05,,1,33.795013850415515,,,
,,2022-05-04,,1,33.51800554016621,,,
,,2022-05-04,,1,33.51800554016621,,,
,,2022-09-02,,1,67.03601108033241,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-05-18,,1,37.396121883656505,,,
,,2022-07-25,,1,56.232686980609415,,,
,,2022-04-28,,1,31.855955678670362,,,
,,2022-04-28,,1,31.855955678670362,,,
,,2022-04-28,,1,31.855955678670362,,,
,,2022-04-26,,1,31.301939058171747,,,
,,2022-04-19,,1,29.362880886426595,,,
,,2022-04-19,,1,29.362880886426595,,,
,,2022-04-19,,1,29.362880886426595,,,
,,2022-06-27,,1,48.476454293628805,,,
,,2022-05-04,,1,33.51800554016621,,,
,,2022-07-20,,1,54.84764542936288,,,
,,2022-05-24,,1,39.05817174515235,,,
,,2022-11-21,,1,89.19667590027701,,,
,,2022-04-19,,1,29.362880886426595,,,
,,2022-06-15,,1,45.15235457063712,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-09-12,,1,69.80609418282549,,,
,,2022-10-18,,1,79.77839335180056,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-04-18,,1,29.085872576177284,,,
,,2022-04-18,,1,29.085872576177284,,,
,,2022-05-18,,1,37.396121883656505,,,
,,2022-09-01,,1,66.7590027700831,,,
,,2022-10-13,,1,78.39335180055402,,,
,,2022-07-22,,1,55.4016620498615,,,
,,2022-06-09,,1,43.49030470914128,,,
,,2022-05-03,,1,33.2409972299169,,,
,,2022-07-06,,1,50.96952908587258,,,
,,2022-10-05,,1,76.17728531855957,,,
,,2022-09-14,,1,70.3601108033241,,,
,,2022-11-01,,1,83.65650969529086,,,
,,2022-06-02,,1,41.55124653739612,,,
,,2022-04-20,,1,29.6398891966759,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-08-11,,1,60.94182825484764,,,
,,2022-11-14,,1,87.25761772853186,,,
,,2022-04-14,,1,27.977839335180054,,,
,,2022-08-30,,1,66.20498614958449,,,
,,2022-10-31,,1,83.37950138504155,,,
,,2022-04-14,,1,27.977839335180054,,,
,,2022-06-23,,1,47.368421052631575,,,
,,2022-04-14,,1,27.977839335180054,,,
,,2022-10-28,,1,82.54847645429363,,,
,,2022-04-12,,1,27.42382271468144,,,
,,2022-09-14,,1,70.3601108033241,,,
,,2022-08-31,,1,66.4819944598338,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-09-08,,1,68.69806094182826,,,
,,2022-07-22,,1,55.4016620498615,,,
,,2022-08-23,,1,64.26592797783933,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-10-13,,1,78.39335180055402,,,
,,2022-09-20,,1,72.02216066481995,,,
,,2022-10-17,,1,79.50138504155125,,,
,,2022-04-19,,1,29.362880886426595,,,
,,2022-11-18,,1,88.36565096952909,,,
,,2022-11-03,,1,84.21052631578947,,,
,,2022-08-09,,1,60.387811634349035,,,
,,2022-10-10,,1,77.5623268698061,,,
,,2022-06-03,,1,41.82825484764543,,,
,,2022-08-01,,1,58.17174515235457,,,
,,2022-04-15,,1,28.254847645429365,,,
,,2022-05-24,,1,39.05817174515235,,,
,,2022-04-13,,1,27.70083102493075,,,
,,2022-04-07,,1,26.038781163434905,,,
,,2022-11-07,,1,85.3185595567867,,,
,,2022-04-06,,1,25.761772853185594,,,
,,2022-09-13,,1,70.08310249307479,,,
,,2022-09-21,,1,72.29916897506925,,,
,,2022-07-12,,1,52.63157894736842,,,
,,2022-07-11,,1,52.35457063711911,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-05-24,,1,39.05817174515235,,,
,,2022-07-15,,1,53.46260387811634,,,
,,2022-08-18,,1,62.880886426592795,,,
,,2022-08-09,,1,60.387811634349035,,,
,,2022-10-19,,1,80.05540166204986,,,
,,2022-10-07,,1,76.73130193905817,,,
,,2022-07-26,,1,56.50969529085873,,,
,,2022-10-25,,1,81.7174515235457,,,
,,2022-09-01,,1,66.7590027700831,,,
,,2022-11-15,,1,87.53462603878116,,,
,,2022-06-08,,1,43.21329639889196,,,
,,2022-06-15,,1,45.15235457063712,,,
,,2022-06-15,,1,45.15235457063712,,,
